120975331287891968, 26.1878, 13.1379, 2.25009, J014445.06+130816.3, 2.249, 51820, 429, 256
120975331271114752, 26.2682, 12.8706, 2.38047, J014504.35+125214.1, 2.384, 51820, 429, 252
113093895922909184, 26.3149, 0.4919, 2.98526, J014515.58+002930.9, 2.987, 51788, 401, 595
187123470939717632, 26.3191, -9.7548, 2.72998, J014516.59-094517.3, 2.731, 52174, 664, 186
187123470990049280, 26.3198, -10.0008, 2.38757, J014516.75-100002.8, 2.387, 52174, 664, 198
120975331162062848, 26.3280, 13.7168, 2.47300, J014518.72+134300.3, 2.490, 51820, 429, 226
187123472189620224, 26.3735, -8.6926, 2.48229, J014529.65-084133.4, 2.483, 52174, 664, 484
187123472298672128, 26.4692, -8.5936, 2.90383, J014552.60-083536.9, 2.902, 52174, 664, 510
120975331053010944, 26.5283, 13.7580, 3.18802, J014606.78+134528.6, 3.189, 51820, 429, 200
187123470834860032, 26.5389, -9.4884, 4.14808, J014609.33-092918.2, 4.148, 52174, 664, 161
113093893498601472, 26.5833, -0.7747, 3.17290, J014619.98-004628.9, 3.172, 51788, 401, 17
113375391678201856, 27.1514, 0.0865, 3.30345, J014836.33+000511.5, 3.303, 51793, 402, 429
187404920708661248, 27.2110, -9.1202, 3.31305, J014850.64-090712.8, 3.313, 52168, 665, 320
121257051627192320, 27.4082, 14.4302, 3.30489, J014937.97+142548.6, 3.305, 51877, 430, 387
187123472680353792, 27.5269, -8.0343, 2.59085, J015006.46-080203.5, 2.592, 52174, 664, 601
187404920771575808, 27.5394, -8.4197, 2.76305, J015009.45-082510.7, 2.763, 52168, 665, 335
113375391908888576, 27.5738, 0.4840, 2.97741, J015017.71+002902.4, 2.979, 51793, 402, 484
120975332781064192, 27.6370, 14.5738, 4.17859, J015032.87+143425.5, 4.179, 51820, 429, 612
113375391996968960, 27.7035, 0.6906, 3.70225, J015048.82+004126.2, 3.703, 51793, 402, 505
187404921350389760, 27.9710, -8.6835, 3.30322, J015153.03-084100.5, 3.303, 52168, 665, 473
121257051778187264, 28.0426, 14.1219, 2.32400, J015210.22+140718.6, 2.324, 51877, 430, 423
187404921442664448, 28.3076, -8.9724, 2.46607, J015313.81-085820.5, 2.468, 52168, 665, 495
113657201154850816, 28.4150, -0.1847, 4.19360, J015339.61-001104.8, 4.194, 51871, 403, 308
121257050373095424, 28.6842, 13.0132, 2.28692, J015444.19+130047.6, 2.287, 51877, 430, 88
121257052306669568, 28.8102, 14.2115, 3.82382, J015514.43+141241.4, 3.824, 51877, 430, 549
121257052461858816, 29.1755, 14.3290, 4.32574, J015642.11+141944.3, 4.326, 51877, 430, 586
121257050184351744, 29.2470, 12.5332, 3.13360, J015659.27+123159.6, 3.134, 51877, 430, 43
121257050213711872, 29.2671, 12.4829, 4.16116, J015704.10+122858.2, 4.161, 51877, 430, 50
113657200714448896, 29.4232, -1.1082, 3.56447, J015741.56-010629.6, 3.564, 51871, 403, 203
187686314366205952, 29.5628, -8.3582, 2.31656, J015815.07-082129.5, 2.317, 52149, 666, 388
113657200500539392, 29.5824, -0.2061, 3.30168, J015819.76-001222.0, 3.285, 51871, 403, 152
113657202035654656, 29.7766, 0.3956, 2.32210, J015906.37+002344.0, 2.322, 51871, 403, 518
120412725464530944, 29.8398, 14.1787, 3.10335, J015921.54+141043.1, 3.103, 51900, 427, 383
113657200315990016, 29.8545, -0.2987, 3.25698, J015925.07-001755.3, 3.281, 51871, 403, 108
113657202211815424, 29.8979, 0.0670, 3.27429, J015935.48+000401.2, 3.275, 51871, 403, 560
120412724810219520, 29.9025, 13.1927, 2.70751, J015936.60+131133.8, 2.708, 51900, 427, 227
187686313309241344, 30.4689, -9.7926, 4.03547, J020152.53-094733.4, 4.039, 52149, 666, 136
113938422774628352, 30.5110, -0.1692, 2.88734, J020202.65-001009.1, 2.895, 51812, 404, 319
113657202400559104, 30.7264, 1.1784, 2.36601, J020254.32+011042.3, 2.367, 51871, 403, 605
187686314596892672, 30.8182, -7.8089, 3.30201, J020316.37-074832.1, 3.303, 52149, 666, 443
120412724181073920, 31.1924, 13.5229, 3.25914, J020446.16+133122.4, 3.272, 51900, 427, 77
120412724105576448, 31.1953, 12.9472, 3.08593, J020446.86+125650.0, 3.086, 51900, 427, 59
113938423131144192, 31.2742, 1.2378, 2.23246, J020505.81+011415.9, 2.232, 51812, 404, 404
